2025-11-01 16:39:52 | INFO | \U0001f680 Extracting data from CoinMarketCap API...
2025-11-01 16:39:57 | INFO | \u2705 Raw data updated. Total rows: 5008
2025-11-01 16:39:57 | INFO | \u2705 Extraction successful. Retrieved 5000 records.
2025-11-01 16:40:16 | INFO | \U0001f680 ETL script started
2025-11-01 16:40:16 | INFO | \U0001f680 Extracting data from CoinMarketCap API...
2025-11-01 16:40:21 | INFO | \u2705 Raw data updated. Total rows: 5009
2025-11-01 16:40:21 | INFO | \u2705 Extraction successful. Retrieved 5000 records.
2025-11-01 16:52:16 | INFO | \U0001f680 Extracting data from CoinMarketCap API...
2025-11-01 16:52:20 | INFO | \u2705 Raw data updated. Total rows: 5017
2025-11-01 16:52:20 | INFO | \u2705 Transformation successful. Retrieved 5000 records.
2025-11-01 16:54:06 | INFO | \U0001f680 Extracting data from CoinMarketCap API...
2025-11-01 16:54:10 | INFO | \u2705 Raw data updated. Total rows: 5018
2025-11-01 16:54:10 | INFO | \u2705 Transformation successful. Retrieved 5000 records.
2025-11-01 16:54:20 | INFO | \U0001f680 ETL script started
2025-11-01 16:54:20 | INFO | \U0001f680 Extracting data from CoinMarketCap API...
2025-11-01 16:54:24 | INFO | Raw data updated. Total rows: 5018
2025-11-01 16:54:24 | INFO | \u2705 Extraction successful. Retrieved 5000 records.
2025-11-01 16:54:26 | INFO | \U0001f680 Extracting data from CoinMarketCap API...
2025-11-01 16:54:30 | INFO | Raw data updated. Total rows: 5018
2025-11-01 16:54:30 | INFO | \u2705 Transformation successful. Retrieved 5000 records.
2025-11-01 16:59:23 | INFO | Starting data transformation...
2025-11-01 16:59:23 | ERROR | Transformation failed: 'quote.USD.last_updated'
2025-11-01 16:59:23 | ERROR | Transformation failed.
2025-11-01 17:01:13 | INFO | \U0001f680 Extracting data from CoinMarketCap API...
2025-11-01 17:01:18 | INFO | Raw data updated. Total rows: 5020
2025-11-01 17:01:18 | INFO | \u2705 Transformation successful. Retrieved 4500 records.
2025-11-01 17:07:02 | INFO | \U0001f680 ETL script started
2025-11-01 17:07:02 | INFO | Extracting data from CoinMarketCap API...
2025-11-01 17:07:06 | INFO | Raw data updated. Total rows: 5028
2025-11-01 17:07:06 | INFO | Extraction successful. Retrieved 5000 records.
2025-11-01 17:07:12 | INFO | \U0001f680 ETL script started
2025-11-01 17:07:12 | INFO | Extracting data from CoinMarketCap API...
2025-11-01 17:07:16 | INFO | Raw data updated. Total rows: 5028
2025-11-01 17:07:16 | INFO | Extraction successful. Retrieved 5000 records.
2025-11-01 17:07:39 | INFO | Starting data transformation...
2025-11-01 17:07:40 | INFO | Transformation completed. File saved: C:/Users/cw_86/Desktop/crypto/crypto_transformed.csv
2025-11-01 17:07:40 | INFO | Transformation successful. Retrieved 5028 records.
2025-11-01 17:09:23 | INFO | Starting data transformation...
2025-11-01 17:09:23 | INFO | Transformation completed. File saved: C:/Users/cw_86/Desktop/crypto/crypto_transformed.csv
2025-11-01 17:09:23 | ERROR | Transformation failed.
2025-11-01 17:09:53 | INFO | Starting data transformation...
2025-11-01 17:09:54 | INFO | Transformation completed. File saved: C:/Users/cw_86/Desktop/crypto/crypto_transformed.csv
2025-11-01 17:09:54 | INFO | Transformation successful. Retrieved 5028 records.
2025-11-01 17:12:14 | INFO | \U0001f680 ETL script started
2025-11-01 17:12:14 | INFO | Extracting data from CoinMarketCap API...
2025-11-01 17:12:17 | INFO | Raw data extracted and saved: C:/Users/cw_86/Desktop/crypto/crypto_raw.csv
2025-11-01 17:12:17 | INFO | Extraction successful. Retrieved 5000 records.
2025-11-01 17:12:17 | INFO | Starting data transformation...
2025-11-01 17:12:17 | INFO | Transformation completed. File saved: C:/Users/cw_86/Desktop/crypto/crypto_transformed.csv
2025-11-01 17:12:17 | INFO | Transformation successful. Retrieved 5000 records.
2025-11-01 17:14:25 | INFO | \U0001f680 ETL script started
2025-11-01 17:14:25 | INFO | Extracting data from CoinMarketCap API...
2025-11-01 17:14:29 | INFO | Raw data updated. Total rows: 5006
2025-11-01 17:14:29 | INFO | Extraction successful. Retrieved 5000 records.
2025-11-01 17:14:29 | INFO | Starting data transformation...
2025-11-01 17:14:29 | INFO | Transformation completed. File saved: C:/Users/cw_86/Desktop/crypto/crypto_transformed.csv
2025-11-01 17:14:29 | INFO | Transformation successful. Retrieved 5006 records.
2025-11-01 17:36:13 | INFO | \U0001f680 ETL script started
2025-11-01 17:36:13 | INFO | Extracting data from CoinMarketCap API...
2025-11-01 17:36:17 | INFO | Raw data updated. Total rows: 5024
2025-11-01 17:36:17 | INFO | Extraction successful. Retrieved 5000 records.
2025-11-01 17:36:17 | INFO | Starting data transformation...
2025-11-01 17:36:18 | INFO | Transformation completed. File saved: C:/Users/cw_86/Desktop/crypto/crypto_transformed.csv
2025-11-01 17:36:18 | INFO | Transformation successful. Retrieved 5024 records.
2025-11-01 18:09:25 | INFO | \U0001f504 Starting SQL Server load process...
2025-11-01 18:09:25 | INFO | Reading transformed file: C:/Users/cw_86/Desktop/crypto/crypto_transformed.csv
2025-11-01 18:09:25 | INFO | Connecting to SQL Server: ALEXANDER/CryptoDB
2025-11-01 18:09:25 | INFO | \u2705 Connected successfully! SQL Server: Microsoft SQL Server 2022 (RTM-GDR) (KB5065221) - ...
2025-11-01 18:09:25 | INFO | \u2705 Loaded 5024 records from transformed file
2025-11-01 18:09:26 | INFO | Found 5084 existing records in SQL table
2025-11-01 18:09:26 | INFO | Filtered out 4947 duplicate records
2025-11-01 18:09:26 | INFO |  77 new records ready for insert
2025-11-01 18:09:26 | INFO | Inserting 77 records into 'CryptoData'...
2025-11-01 18:09:26 | INFO | Successfully inserted 77 new records
2025-11-01 18:09:26 | INFO |  Total rows in 'CryptoData': 5161
2025-11-01 18:09:26 | INFO |  SQL load completed successfully
2025-11-01 18:14:37 | INFO | ETL script started
2025-11-01 18:14:37 | INFO | Extracting data from CoinMarketCap API...
2025-11-01 18:14:41 | INFO | Raw data extracted and saved: C:/Users/cw_86/Desktop/crypto/crypto_raw.csv
2025-11-01 18:14:41 | INFO | Extraction successful. Retrieved 5000 records.
2025-11-01 18:14:41 | INFO | Starting data transformation...
2025-11-01 18:14:42 | INFO | Transformation completed. File saved: C:/Users/cw_86/Desktop/crypto/crypto_transformed.csv
2025-11-01 18:14:42 | INFO | Transformation successful. Retrieved 5000 records.
2025-11-01 18:14:42 | INFO | \U0001f504 Starting SQL Server load process...
2025-11-01 18:14:42 | INFO | Reading transformed file: C:/Users/cw_86/Desktop/crypto/crypto_transformed.csv
2025-11-01 18:14:42 | INFO | Connecting to SQL Server: ALEXANDER/CryptoDB
2025-11-01 18:14:43 | INFO | \u2705 Connected successfully! SQL Server: Microsoft SQL Server 2022 (RTM-GDR) (KB5065221) - ...
2025-11-01 18:14:43 | INFO | \u2705 Loaded 5000 records from transformed file
2025-11-01 18:14:43 | INFO | Found 0 existing records in SQL table
2025-11-01 18:14:43 | INFO | No existing records - will insert all data
2025-11-01 18:14:43 | INFO |  5000 new records ready for insert
2025-11-01 18:14:43 | INFO | Inserting 5000 records into 'CryptoData'...
2025-11-01 18:14:43 | ERROR | \u274c Error during load: (pyodbc.Error) ('07002', '[07002] [Microsoft][ODBC Driver 17 for SQL Server]COUNT field incorrect or syntax error (0) (SQLExecDirectW)')
